,buying price,maintanence price,doors,capacity (persons),luggage boot size,estimated safety,class_pred,class
463,0.0,0.0,3.0,5.0,2.0,1.0,1,1
464,1.0,1.0,4.0,5.0,1.0,2.0,3,3
465,1.0,0.0,2.0,5.0,2.0,2.0,3,3
466,3.0,1.0,5.0,5.0,0.0,1.0,2,2
467,3.0,2.0,2.0,5.0,2.0,0.0,2,2
468,0.0,0.0,5.0,4.0,1.0,2.0,3,3
469,0.0,1.0,4.0,5.0,2.0,2.0,3,3
470,3.0,1.0,5.0,2.0,0.0,2.0,2,2
471,0.0,0.0,5.0,4.0,0.0,2.0,1,1
472,1.0,1.0,5.0,5.0,0.0,1.0,0,0
473,0.0,2.0,5.0,5.0,2.0,2.0,3,3
474,2.0,2.0,4.0,5.0,1.0,1.0,0,0
475,1.0,0.0,3.0,5.0,2.0,1.0,1,1
476,1.0,2.0,5.0,2.0,2.0,0.0,2,2
477,3.0,3.0,2.0,2.0,1.0,2.0,2,2
478,1.0,0.0,4.0,4.0,2.0,1.0,1,1
479,1.0,0.0,5.0,4.0,1.0,1.0,1,1
480,0.0,1.0,4.0,4.0,2.0,1.0,1,1
481,0.0,2.0,3.0,5.0,2.0,2.0,3,3
482,1.0,0.0,3.0,4.0,2.0,1.0,1,1
483,0.0,1.0,5.0,4.0,0.0,2.0,1,1
484,2.0,1.0,4.0,2.0,0.0,1.0,2,2
485,3.0,0.0,3.0,5.0,0.0,0.0,2,2
486,1.0,1.0,3.0,5.0,1.0,0.0,2,2
487,0.0,1.0,4.0,5.0,1.0,1.0,1,1
488,3.0,0.0,4.0,4.0,2.0,2.0,0,0
489,0.0,1.0,2.0,5.0,2.0,1.0,1,1
490,3.0,0.0,5.0,4.0,0.0,0.0,2,2
491,3.0,2.0,5.0,5.0,1.0,1.0,0,2
492,0.0,1.0,3.0,4.0,1.0,2.0,3,1
493,0.0,2.0,2.0,5.0,1.0,2.0,3,0
494,1.0,0.0,4.0,4.0,2.0,2.0,3,3
495,0.0,0.0,3.0,5.0,2.0,2.0,3,3
496,1.0,0.0,4.0,5.0,1.0,2.0,3,3
497,1.0,1.0,4.0,5.0,2.0,2.0,3,3
498,0.0,0.0,2.0,4.0,2.0,1.0,1,1
499,1.0,3.0,4.0,5.0,1.0,1.0,0,0
500,1.0,0.0,4.0,5.0,0.0,2.0,1,1
501,0.0,1.0,3.0,5.0,1.0,1.0,1,1
502,2.0,1.0,4.0,4.0,0.0,2.0,0,0
503,0.0,2.0,5.0,5.0,2.0,2.0,3,3
504,1.0,2.0,5.0,5.0,2.0,1.0,0,0
505,0.0,1.0,4.0,4.0,0.0,2.0,1,1
506,1.0,0.0,2.0,5.0,2.0,2.0,3,3
507,1.0,1.0,2.0,5.0,2.0,2.0,3,3
508,3.0,0.0,3.0,4.0,0.0,1.0,2,2
509,1.0,0.0,4.0,4.0,0.0,1.0,0,0
510,0.0,0.0,3.0,5.0,1.0,1.0,1,1
511,0.0,3.0,3.0,5.0,0.0,2.0,0,0
512,2.0,0.0,2.0,5.0,1.0,2.0,0,0
513,0.0,0.0,4.0,4.0,2.0,1.0,1,1
514,1.0,3.0,2.0,5.0,2.0,2.0,0,0
515,1.0,0.0,5.0,2.0,0.0,1.0,2,2
516,2.0,0.0,3.0,4.0,1.0,1.0,0,2
517,2.0,0.0,4.0,4.0,0.0,2.0,0,0
518,1.0,0.0,4.0,5.0,1.0,2.0,3,3
519,0.0,1.0,4.0,5.0,2.0,1.0,1,1
520,3.0,1.0,4.0,5.0,1.0,1.0,0,0
521,2.0,3.0,5.0,2.0,2.0,0.0,2,2
522,1.0,0.0,5.0,4.0,2.0,2.0,3,3
523,0.0,0.0,4.0,5.0,2.0,2.0,3,3
524,1.0,3.0,4.0,5.0,0.0,0.0,2,2
525,3.0,0.0,3.0,2.0,0.0,0.0,2,2
526,0.0,0.0,5.0,2.0,1.0,1.0,2,2
527,3.0,0.0,3.0,4.0,1.0,2.0,0,0
528,2.0,2.0,5.0,4.0,2.0,2.0,0,0
529,0.0,0.0,4.0,4.0,1.0,2.0,3,3
530,0.0,1.0,2.0,5.0,2.0,1.0,1,1
531,1.0,2.0,3.0,4.0,2.0,1.0,0,0
532,1.0,1.0,2.0,2.0,0.0,1.0,2,2
533,1.0,1.0,2.0,2.0,2.0,1.0,2,2
534,3.0,1.0,5.0,5.0,1.0,2.0,0,0
535,1.0,2.0,4.0,4.0,1.0,1.0,0,0
536,2.0,1.0,5.0,4.0,2.0,0.0,2,2
537,2.0,1.0,3.0,4.0,0.0,2.0,0,0
538,0.0,2.0,5.0,2.0,2.0,2.0,2,2
539,2.0,1.0,3.0,2.0,0.0,2.0,2,2
540,1.0,1.0,2.0,5.0,2.0,2.0,3,3
541,0.0,0.0,2.0,5.0,2.0,2.0,3,3
542,2.0,1.0,4.0,5.0,1.0,2.0,0,0
543,0.0,2.0,5.0,2.0,1.0,2.0,2,2
544,0.0,0.0,4.0,4.0,1.0,1.0,1,1
545,2.0,2.0,3.0,5.0,1.0,2.0,0,0
546,1.0,0.0,3.0,5.0,0.0,2.0,1,1
547,3.0,1.0,5.0,5.0,1.0,1.0,0,0
548,1.0,0.0,4.0,5.0,0.0,2.0,1,1
549,1.0,0.0,4.0,4.0,0.0,2.0,1,1
550,0.0,0.0,2.0,5.0,2.0,2.0,3,3
551,1.0,0.0,3.0,5.0,1.0,0.0,2,2
552,0.0,0.0,3.0,5.0,0.0,2.0,1,1
553,1.0,1.0,4.0,4.0,0.0,2.0,1,0
554,1.0,2.0,4.0,4.0,0.0,2.0,0,0
555,2.0,1.0,5.0,5.0,1.0,2.0,0,0
556,3.0,0.0,5.0,5.0,2.0,2.0,0,0
557,3.0,1.0,2.0,5.0,2.0,2.0,0,0
558,1.0,0.0,5.0,4.0,1.0,2.0,3,3
559,0.0,0.0,2.0,5.0,2.0,1.0,1,1
560,2.0,3.0,2.0,5.0,2.0,2.0,2,2
561,1.0,0.0,2.0,4.0,0.0,2.0,1,1
562,0.0,1.0,5.0,5.0,1.0,1.0,1,1
563,1.0,3.0,5.0,4.0,0.0,1.0,2,2
564,1.0,3.0,4.0,2.0,2.0,0.0,2,2
565,0.0,0.0,5.0,4.0,2.0,2.0,3,3
566,1.0,0.0,3.0,4.0,2.0,2.0,3,3
567,2.0,0.0,5.0,4.0,1.0,1.0,0,0
568,0.0,2.0,5.0,4.0,1.0,2.0,3,3
569,3.0,0.0,2.0,4.0,1.0,2.0,0,0
570,2.0,2.0,3.0,2.0,2.0,1.0,2,2
571,0.0,1.0,3.0,5.0,2.0,1.0,1,1
572,0.0,1.0,3.0,5.0,2.0,1.0,1,1
573,2.0,1.0,4.0,4.0,2.0,2.0,0,0
574,1.0,0.0,2.0,2.0,2.0,1.0,2,2
575,0.0,1.0,4.0,4.0,1.0,2.0,3,3
576,1.0,2.0,5.0,5.0,1.0,0.0,2,2
577,3.0,1.0,5.0,2.0,2.0,2.0,2,2
578,0.0,2.0,5.0,5.0,2.0,0.0,2,2
579,3.0,1.0,2.0,4.0,0.0,2.0,0,0
580,0.0,2.0,5.0,4.0,1.0,1.0,0,0
581,1.0,0.0,5.0,5.0,0.0,1.0,0,0
582,1.0,1.0,4.0,4.0,2.0,1.0,1,0
583,3.0,0.0,3.0,5.0,2.0,1.0,0,0
584,1.0,1.0,5.0,5.0,1.0,1.0,1,0
585,0.0,2.0,5.0,5.0,2.0,1.0,0,0
586,0.0,0.0,3.0,4.0,0.0,2.0,1,1
587,1.0,1.0,4.0,4.0,1.0,2.0,3,3
588,1.0,1.0,2.0,5.0,2.0,2.0,3,3
589,0.0,1.0,4.0,4.0,0.0,2.0,1,1
590,1.0,1.0,2.0,4.0,0.0,2.0,1,0
591,1.0,3.0,5.0,5.0,0.0,0.0,2,2
592,1.0,2.0,4.0,2.0,2.0,0.0,2,2
593,0.0,0.0,3.0,5.0,1.0,1.0,1,1
594,0.0,1.0,3.0,5.0,1.0,2.0,3,3
595,0.0,0.0,3.0,4.0,1.0,2.0,3,1
596,2.0,0.0,3.0,4.0,0.0,1.0,2,2
597,0.0,1.0,5.0,4.0,0.0,2.0,1,1
598,0.0,1.0,2.0,4.0,1.0,2.0,3,1
599,0.0,0.0,5.0,5.0,0.0,2.0,1,1
600,2.0,2.0,5.0,2.0,2.0,1.0,2,2
601,3.0,0.0,5.0,4.0,2.0,2.0,0,0
602,3.0,0.0,2.0,2.0,2.0,0.0,2,2
603,1.0,0.0,5.0,4.0,0.0,2.0,1,1
604,0.0,2.0,5.0,4.0,0.0,1.0,0,0
605,1.0,1.0,5.0,4.0,2.0,2.0,3,3
606,1.0,1.0,5.0,4.0,1.0,2.0,3,3
607,0.0,1.0,3.0,5.0,1.0,2.0,3,3
608,1.0,1.0,5.0,4.0,2.0,2.0,3,3
609,1.0,1.0,4.0,2.0,1.0,2.0,2,2
610,0.0,1.0,5.0,5.0,2.0,2.0,3,3
611,0.0,1.0,3.0,2.0,1.0,0.0,2,2
612,1.0,1.0,4.0,5.0,0.0,1.0,0,0
613,1.0,2.0,3.0,5.0,2.0,1.0,0,0
614,2.0,1.0,4.0,2.0,2.0,2.0,2,2
615,1.0,1.0,2.0,5.0,1.0,0.0,2,2
616,1.0,1.0,3.0,5.0,1.0,2.0,3,3
617,1.0,1.0,4.0,4.0,2.0,1.0,1,0
618,1.0,0.0,2.0,5.0,1.0,2.0,3,1
619,0.0,0.0,4.0,4.0,2.0,1.0,1,1
620,0.0,1.0,2.0,4.0,2.0,2.0,3,3
621,0.0,1.0,4.0,4.0,2.0,2.0,3,3
622,1.0,2.0,3.0,4.0,1.0,2.0,0,0
623,2.0,3.0,4.0,2.0,2.0,1.0,2,2
624,0.0,1.0,5.0,4.0,0.0,2.0,1,1
625,0.0,3.0,5.0,5.0,0.0,2.0,0,0
626,1.0,0.0,4.0,2.0,1.0,0.0,2,2
627,0.0,1.0,5.0,4.0,2.0,2.0,3,3
628,0.0,1.0,2.0,2.0,0.0,2.0,2,2
629,0.0,3.0,2.0,4.0,2.0,2.0,0,0
630,1.0,0.0,4.0,5.0,2.0,2.0,3,3
631,1.0,1.0,4.0,4.0,1.0,1.0,1,0
632,1.0,0.0,2.0,4.0,2.0,1.0,1,1
633,3.0,2.0,4.0,4.0,1.0,1.0,0,2
634,1.0,2.0,2.0,4.0,0.0,0.0,2,2
635,0.0,2.0,4.0,4.0,2.0,2.0,3,3
636,2.0,0.0,4.0,4.0,2.0,1.0,0,0
637,1.0,0.0,3.0,5.0,1.0,2.0,3,3
638,1.0,0.0,3.0,4.0,2.0,1.0,1,1
639,1.0,0.0,4.0,4.0,1.0,0.0,2,2
640,0.0,2.0,2.0,4.0,2.0,1.0,0,0
641,0.0,1.0,3.0,2.0,2.0,2.0,2,2
642,0.0,2.0,3.0,5.0,2.0,2.0,3,3
643,1.0,0.0,4.0,5.0,2.0,1.0,1,1
644,2.0,0.0,2.0,2.0,2.0,2.0,2,2
645,1.0,1.0,5.0,5.0,1.0,2.0,3,3
646,1.0,0.0,5.0,5.0,1.0,2.0,3,3
647,0.0,1.0,5.0,4.0,1.0,1.0,1,1
648,2.0,0.0,3.0,4.0,2.0,2.0,0,0
649,0.0,0.0,3.0,5.0,2.0,1.0,1,1
650,0.0,0.0,4.0,4.0,1.0,2.0,3,3
651,1.0,2.0,4.0,5.0,1.0,0.0,2,2
652,1.0,3.0,2.0,2.0,0.0,0.0,2,2
653,2.0,1.0,2.0,5.0,2.0,2.0,0,0
654,2.0,1.0,5.0,5.0,2.0,1.0,0,0
655,0.0,0.0,4.0,4.0,1.0,1.0,1,1
656,0.0,2.0,5.0,5.0,2.0,2.0,3,3
657,0.0,1.0,5.0,4.0,1.0,1.0,1,1
658,0.0,0.0,5.0,4.0,0.0,2.0,1,1
659,3.0,1.0,2.0,5.0,1.0,1.0,0,2
660,3.0,0.0,5.0,5.0,1.0,1.0,0,0
661,0.0,1.0,3.0,4.0,2.0,1.0,1,1
662,3.0,2.0,5.0,4.0,2.0,0.0,2,2
663,1.0,3.0,4.0,2.0,1.0,2.0,2,2
664,3.0,1.0,2.0,5.0,2.0,0.0,2,2
665,0.0,1.0,3.0,2.0,0.0,1.0,2,2
666,2.0,0.0,5.0,4.0,2.0,2.0,0,0
667,1.0,0.0,5.0,5.0,0.0,2.0,1,1
668,2.0,1.0,2.0,5.0,1.0,1.0,0,2
669,0.0,0.0,2.0,5.0,2.0,1.0,1,1
670,0.0,2.0,5.0,4.0,1.0,2.0,3,3
671,0.0,1.0,5.0,4.0,1.0,1.0,1,1
672,1.0,2.0,5.0,5.0,0.0,2.0,0,0
673,0.0,2.0,5.0,5.0,1.0,2.0,3,3
674,1.0,0.0,3.0,5.0,2.0,2.0,3,3
675,0.0,0.0,2.0,4.0,2.0,1.0,1,1
676,1.0,2.0,3.0,5.0,2.0,0.0,2,2
677,2.0,1.0,4.0,5.0,2.0,2.0,0,0
678,3.0,2.0,2.0,5.0,2.0,1.0,2,2
679,1.0,0.0,5.0,4.0,1.0,2.0,3,3
680,1.0,2.0,4.0,5.0,0.0,0.0,2,2
681,3.0,0.0,3.0,4.0,2.0,0.0,2,2
682,3.0,0.0,5.0,5.0,1.0,0.0,2,2
683,1.0,1.0,5.0,4.0,2.0,2.0,3,3
684,1.0,1.0,4.0,2.0,2.0,0.0,2,2
685,0.0,1.0,5.0,4.0,2.0,1.0,1,1
686,1.0,1.0,4.0,5.0,2.0,2.0,3,3
687,3.0,1.0,3.0,4.0,2.0,1.0,0,0
688,0.0,2.0,5.0,5.0,2.0,2.0,3,3
689,0.0,2.0,2.0,4.0,2.0,2.0,3,3
690,0.0,2.0,3.0,4.0,2.0,2.0,3,3
691,0.0,0.0,5.0,4.0,2.0,1.0,1,1
692,3.0,2.0,4.0,2.0,0.0,1.0,2,2
693,0.0,0.0,5.0,4.0,1.0,1.0,1,1
694,0.0,2.0,2.0,5.0,2.0,1.0,0,0
695,0.0,1.0,4.0,4.0,2.0,2.0,3,3
696,3.0,1.0,3.0,5.0,1.0,0.0,2,2
697,0.0,1.0,2.0,4.0,1.0,2.0,3,1
698,3.0,0.0,4.0,2.0,2.0,1.0,2,2
699,1.0,0.0,5.0,5.0,2.0,2.0,3,3
700,0.0,0.0,3.0,4.0,2.0,2.0,3,3
701,0.0,0.0,4.0,4.0,0.0,2.0,1,1
702,0.0,2.0,2.0,5.0,2.0,2.0,3,3
703,2.0,1.0,3.0,5.0,2.0,2.0,0,0
704,3.0,3.0,2.0,2.0,0.0,2.0,2,2
705,3.0,1.0,4.0,2.0,0.0,2.0,2,2
706,0.0,1.0,4.0,5.0,1.0,1.0,1,1
707,0.0,3.0,5.0,5.0,0.0,0.0,2,2
708,3.0,1.0,4.0,2.0,2.0,1.0,2,2
709,3.0,0.0,3.0,4.0,1.0,2.0,0,0
710,1.0,0.0,2.0,4.0,0.0,2.0,1,1
711,1.0,0.0,2.0,4.0,1.0,2.0,3,1
712,1.0,0.0,5.0,4.0,2.0,0.0,2,2
713,0.0,0.0,3.0,5.0,0.0,2.0,1,1
714,0.0,2.0,3.0,4.0,2.0,0.0,2,2
715,0.0,2.0,5.0,4.0,1.0,2.0,3,3
716,0.0,0.0,5.0,4.0,0.0,2.0,1,1
717,2.0,2.0,2.0,4.0,0.0,2.0,0,0
718,0.0,0.0,4.0,5.0,1.0,1.0,1,1
719,1.0,1.0,4.0,5.0,2.0,2.0,3,3
720,0.0,2.0,4.0,4.0,1.0,1.0,0,0
721,1.0,1.0,5.0,5.0,1.0,2.0,3,3
722,0.0,0.0,2.0,5.0,2.0,1.0,1,1
723,1.0,1.0,2.0,4.0,1.0,2.0,3,0
724,0.0,1.0,2.0,5.0,1.0,1.0,1,0
725,2.0,2.0,3.0,4.0,2.0,2.0,0,0
726,1.0,0.0,4.0,5.0,2.0,2.0,3,3
727,0.0,0.0,2.0,4.0,2.0,1.0,1,1
728,3.0,1.0,4.0,4.0,0.0,2.0,0,0
729,0.0,1.0,3.0,4.0,1.0,0.0,2,2
730,1.0,3.0,5.0,5.0,0.0,1.0,2,2
731,1.0,0.0,2.0,5.0,2.0,1.0,1,1
732,3.0,2.0,4.0,4.0,2.0,2.0,0,2
733,0.0,2.0,5.0,5.0,0.0,2.0,0,0
734,3.0,0.0,4.0,2.0,2.0,0.0,2,2
735,1.0,0.0,4.0,4.0,0.0,2.0,1,1
736,0.0,1.0,4.0,4.0,1.0,1.0,1,1
737,0.0,1.0,2.0,4.0,2.0,1.0,1,1
738,3.0,2.0,2.0,2.0,0.0,1.0,2,2
739,2.0,1.0,3.0,4.0,1.0,0.0,2,2
740,1.0,1.0,4.0,4.0,2.0,2.0,3,3
741,1.0,1.0,4.0,5.0,1.0,2.0,3,3
742,2.0,2.0,5.0,4.0,2.0,1.0,0,0
743,1.0,2.0,3.0,2.0,0.0,0.0,2,2
744,0.0,2.0,4.0,4.0,1.0,2.0,3,3
745,1.0,0.0,4.0,4.0,2.0,1.0,1,1
746,2.0,3.0,4.0,2.0,0.0,2.0,2,2
747,0.0,3.0,3.0,5.0,0.0,0.0,2,2
748,2.0,0.0,4.0,5.0,1.0,1.0,0,0
749,0.0,2.0,2.0,5.0,2.0,2.0,3,3
750,0.0,0.0,5.0,5.0,0.0,2.0,1,1
751,1.0,0.0,5.0,4.0,2.0,1.0,1,1
752,1.0,0.0,3.0,4.0,1.0,2.0,3,1
753,0.0,2.0,5.0,5.0,0.0,0.0,2,2
754,2.0,1.0,4.0,4.0,0.0,2.0,0,0
755,2.0,2.0,3.0,5.0,1.0,1.0,0,0
756,0.0,2.0,5.0,4.0,2.0,1.0,0,0
757,1.0,2.0,2.0,4.0,1.0,2.0,0,0
758,0.0,1.0,3.0,4.0,2.0,2.0,3,3
759,0.0,1.0,5.0,4.0,0.0,0.0,2,2
760,1.0,1.0,4.0,5.0,1.0,2.0,3,3
761,2.0,1.0,4.0,4.0,1.0,1.0,0,0
762,1.0,0.0,3.0,4.0,2.0,2.0,3,3
763,1.0,0.0,5.0,5.0,1.0,2.0,3,3
764,0.0,1.0,2.0,4.0,2.0,2.0,3,3
765,1.0,2.0,4.0,5.0,2.0,2.0,3,0
766,0.0,2.0,2.0,5.0,2.0,2.0,3,3
767,1.0,1.0,5.0,4.0,1.0,1.0,1,0
768,0.0,1.0,4.0,4.0,2.0,2.0,3,3
769,1.0,0.0,4.0,4.0,2.0,1.0,1,1
770,0.0,0.0,5.0,4.0,0.0,0.0,2,2
771,2.0,2.0,5.0,5.0,2.0,1.0,0,0
772,1.0,0.0,4.0,5.0,1.0,1.0,1,1
773,1.0,0.0,3.0,4.0,0.0,1.0,0,0
774,3.0,3.0,4.0,4.0,1.0,2.0,2,2
775,0.0,1.0,3.0,5.0,1.0,1.0,1,1
776,3.0,1.0,4.0,4.0,2.0,1.0,0,0
777,0.0,1.0,3.0,4.0,2.0,1.0,1,1
778,0.0,1.0,4.0,4.0,1.0,1.0,1,1
779,1.0,0.0,4.0,4.0,1.0,2.0,3,3
780,0.0,0.0,3.0,4.0,1.0,1.0,1,0
781,1.0,3.0,5.0,4.0,1.0,2.0,0,0
782,1.0,1.0,3.0,4.0,2.0,0.0,2,2
783,1.0,3.0,2.0,4.0,2.0,1.0,0,0
784,0.0,1.0,3.0,4.0,0.0,0.0,2,2
785,0.0,1.0,3.0,4.0,0.0,2.0,1,1
786,0.0,1.0,4.0,4.0,0.0,2.0,1,1
787,0.0,1.0,2.0,4.0,0.0,0.0,2,2
788,0.0,1.0,5.0,5.0,0.0,2.0,1,1
789,0.0,2.0,3.0,5.0,1.0,2.0,3,3
790,1.0,0.0,5.0,5.0,1.0,2.0,3,3
791,1.0,2.0,2.0,2.0,1.0,0.0,2,2
792,0.0,0.0,3.0,5.0,1.0,1.0,1,1
793,0.0,1.0,5.0,5.0,0.0,1.0,0,0
794,3.0,3.0,4.0,5.0,1.0,1.0,2,2
795,1.0,0.0,3.0,5.0,1.0,1.0,1,1
796,0.0,1.0,3.0,5.0,1.0,0.0,2,2
797,1.0,0.0,2.0,4.0,1.0,2.0,3,1
798,0.0,0.0,5.0,4.0,2.0,1.0,1,1
799,0.0,2.0,5.0,4.0,2.0,2.0,3,3
800,0.0,0.0,2.0,5.0,2.0,1.0,1,1
801,0.0,0.0,2.0,5.0,2.0,2.0,3,3
802,0.0,1.0,5.0,5.0,1.0,1.0,1,1
803,2.0,1.0,3.0,5.0,2.0,1.0,0,0
804,1.0,0.0,3.0,4.0,1.0,1.0,1,0
805,1.0,1.0,4.0,5.0,2.0,2.0,3,3
806,1.0,0.0,4.0,4.0,1.0,1.0,1,1
807,2.0,0.0,4.0,4.0,1.0,1.0,0,0
808,1.0,0.0,5.0,5.0,2.0,2.0,3,3
809,3.0,3.0,2.0,4.0,0.0,0.0,2,2
810,0.0,0.0,4.0,5.0,2.0,1.0,1,1
811,0.0,1.0,5.0,4.0,1.0,1.0,1,1
812,2.0,0.0,2.0,4.0,2.0,2.0,0,0
813,2.0,2.0,4.0,5.0,2.0,0.0,2,2
814,2.0,0.0,3.0,2.0,1.0,0.0,2,2
815,0.0,3.0,2.0,4.0,1.0,2.0,0,0
816,1.0,0.0,2.0,5.0,2.0,2.0,3,3
817,3.0,3.0,4.0,4.0,2.0,0.0,2,2
818,3.0,0.0,5.0,5.0,1.0,1.0,0,0
819,3.0,3.0,3.0,2.0,0.0,2.0,2,2
820,1.0,0.0,5.0,4.0,2.0,2.0,3,3
821,1.0,0.0,5.0,4.0,0.0,2.0,1,1
822,0.0,2.0,4.0,5.0,1.0,2.0,3,3
823,2.0,0.0,5.0,4.0,0.0,0.0,2,2
824,0.0,1.0,2.0,4.0,2.0,1.0,1,1
825,0.0,1.0,3.0,4.0,1.0,2.0,3,1
826,3.0,1.0,5.0,2.0,1.0,0.0,2,2
827,0.0,1.0,3.0,5.0,1.0,1.0,1,1
828,0.0,0.0,2.0,4.0,0.0,2.0,1,1
829,0.0,0.0,3.0,5.0,0.0,2.0,1,1
830,0.0,2.0,4.0,4.0,1.0,1.0,0,0
831,0.0,0.0,2.0,4.0,2.0,1.0,1,1
832,1.0,0.0,5.0,4.0,1.0,2.0,3,3
833,1.0,0.0,3.0,5.0,2.0,2.0,3,3
834,3.0,1.0,2.0,5.0,1.0,2.0,0,0
835,2.0,0.0,4.0,4.0,2.0,2.0,0,0
836,0.0,1.0,4.0,4.0,1.0,2.0,3,3
837,0.0,3.0,4.0,5.0,1.0,0.0,2,2
838,3.0,2.0,3.0,5.0,1.0,2.0,0,2
839,1.0,3.0,2.0,4.0,0.0,1.0,2,2
840,2.0,2.0,3.0,5.0,1.0,2.0,0,0
841,2.0,1.0,4.0,5.0,1.0,1.0,0,0
842,1.0,3.0,2.0,5.0,2.0,2.0,0,0
843,3.0,1.0,4.0,4.0,1.0,2.0,0,0
844,1.0,2.0,5.0,4.0,1.0,1.0,0,0
845,1.0,0.0,5.0,5.0,2.0,1.0,1,1
846,0.0,1.0,5.0,5.0,1.0,1.0,1,1
847,0.0,1.0,5.0,5.0,1.0,1.0,1,1
848,1.0,0.0,4.0,5.0,1.0,2.0,3,3
849,1.0,0.0,2.0,5.0,2.0,1.0,1,1
850,3.0,0.0,2.0,5.0,2.0,2.0,0,0
851,3.0,0.0,2.0,5.0,2.0,1.0,0,0
852,1.0,2.0,5.0,5.0,2.0,1.0,0,0
853,0.0,1.0,3.0,4.0,0.0,2.0,1,1
854,2.0,2.0,2.0,2.0,2.0,1.0,2,2
855,1.0,2.0,5.0,5.0,2.0,2.0,3,0
856,2.0,0.0,5.0,4.0,1.0,1.0,0,0
857,3.0,1.0,2.0,4.0,1.0,0.0,2,2
858,3.0,3.0,3.0,4.0,0.0,1.0,2,2
859,0.0,1.0,5.0,5.0,1.0,2.0,3,3
860,1.0,2.0,3.0,4.0,0.0,2.0,0,0
861,0.0,2.0,3.0,4.0,2.0,2.0,3,3
862,1.0,1.0,5.0,4.0,1.0,2.0,3,3
863,1.0,0.0,3.0,5.0,0.0,2.0,1,1
864,0.0,0.0,4.0,5.0,2.0,1.0,1,1
865,0.0,0.0,2.0,2.0,0.0,0.0,2,2
866,1.0,0.0,5.0,5.0,2.0,1.0,1,1
867,3.0,1.0,2.0,5.0,0.0,1.0,2,2
868,3.0,1.0,4.0,5.0,1.0,2.0,0,0
869,0.0,1.0,2.0,4.0,1.0,2.0,3,1
870,2.0,0.0,2.0,4.0,2.0,1.0,0,0
871,0.0,3.0,3.0,5.0,2.0,0.0,2,2
872,0.0,1.0,2.0,4.0,2.0,1.0,1,1
873,3.0,1.0,5.0,2.0,0.0,0.0,2,2
874,0.0,1.0,3.0,4.0,1.0,2.0,3,1
875,1.0,0.0,3.0,2.0,2.0,2.0,2,2
876,0.0,2.0,3.0,4.0,0.0,2.0,0,0
877,3.0,2.0,3.0,2.0,0.0,2.0,2,2
878,1.0,1.0,3.0,5.0,2.0,2.0,3,3
879,1.0,2.0,4.0,5.0,1.0,1.0,0,0
880,3.0,0.0,3.0,2.0,0.0,2.0,2,2
881,2.0,3.0,2.0,4.0,1.0,2.0,2,2
882,0.0,1.0,5.0,5.0,0.0,2.0,1,1
883,1.0,0.0,5.0,4.0,0.0,2.0,1,1
884,0.0,0.0,3.0,5.0,1.0,1.0,1,1
885,0.0,2.0,2.0,2.0,2.0,1.0,2,2
886,2.0,0.0,4.0,5.0,1.0,1.0,0,0
887,3.0,0.0,3.0,5.0,0.0,2.0,0,0
888,2.0,0.0,5.0,5.0,0.0,1.0,2,2
889,0.0,0.0,5.0,4.0,1.0,1.0,1,1
890,1.0,2.0,3.0,4.0,2.0,1.0,0,0
891,0.0,1.0,3.0,4.0,2.0,0.0,2,2
892,0.0,2.0,3.0,5.0,2.0,2.0,3,3
893,1.0,0.0,5.0,2.0,0.0,0.0,2,2
894,0.0,1.0,5.0,5.0,2.0,1.0,1,1
895,1.0,2.0,3.0,4.0,2.0,0.0,2,2
896,0.0,3.0,5.0,4.0,2.0,1.0,0,0
897,1.0,2.0,2.0,4.0,1.0,2.0,0,0
898,1.0,0.0,4.0,5.0,2.0,0.0,2,2
899,3.0,0.0,4.0,4.0,1.0,2.0,0,0
900,0.0,0.0,4.0,4.0,0.0,2.0,1,1
901,0.0,3.0,3.0,4.0,2.0,0.0,2,2
902,0.0,1.0,5.0,5.0,1.0,2.0,3,3
903,0.0,2.0,4.0,2.0,2.0,1.0,2,2
904,1.0,2.0,2.0,2.0,0.0,0.0,2,2
905,1.0,0.0,4.0,4.0,1.0,2.0,3,3
906,0.0,0.0,4.0,4.0,2.0,2.0,3,3
907,1.0,0.0,5.0,5.0,1.0,2.0,3,3
908,3.0,0.0,5.0,4.0,1.0,2.0,0,0
909,0.0,0.0,4.0,4.0,2.0,1.0,1,1
910,0.0,1.0,3.0,4.0,2.0,1.0,1,1
911,0.0,2.0,2.0,4.0,0.0,1.0,0,0
912,0.0,1.0,5.0,5.0,0.0,1.0,0,0
913,0.0,0.0,3.0,4.0,2.0,2.0,3,3
914,1.0,0.0,3.0,4.0,0.0,2.0,1,1
915,0.0,0.0,2.0,5.0,1.0,2.0,3,1
916,3.0,3.0,3.0,5.0,2.0,2.0,2,2
917,0.0,3.0,2.0,4.0,2.0,1.0,0,0
918,1.0,1.0,5.0,4.0,2.0,2.0,3,3
919,0.0,0.0,5.0,4.0,0.0,1.0,0,0
920,2.0,0.0,3.0,2.0,2.0,2.0,2,2
921,0.0,1.0,2.0,5.0,1.0,2.0,3,1
922,0.0,3.0,2.0,5.0,1.0,0.0,2,2
923,0.0,0.0,4.0,4.0,1.0,1.0,1,1
924,0.0,0.0,2.0,5.0,1.0,2.0,3,1
925,0.0,0.0,4.0,5.0,0.0,1.0,0,0
926,0.0,0.0,3.0,2.0,0.0,0.0,2,2
927,0.0,0.0,3.0,5.0,2.0,2.0,3,3
